Model,Epoch,Train Loss,Validation Loss,Train MSE,Validation MSE,Train MAE,Validation MAE
Deep and Wide LSTM,105,126.74629974365234,131.6450958251953,126.74629974365234,131.6450958251953,8.47852611541748,8.578642845153809
Deep and Wide LSTM,106,125.1133804321289,131.87704467773438,125.1133804321289,131.87704467773438,8.415444374084473,8.507570266723633
Deep and Wide LSTM,107,125.3264389038086,130.37535095214844,125.3264389038086,130.37535095214844,8.41915512084961,8.544309616088867
Deep and Wide LSTM,108,123.18518829345703,127.22029113769531,123.18518829345703,127.22029113769531,8.3370943069458,8.444591522216797
Deep and Wide LSTM,109,121.55789184570312,126.70612335205078,121.55789184570312,126.70612335205078,8.281970024108887,8.4249849319458
Deep and Wide LSTM,110,121.03001403808594,125.61518859863281,121.03001403808594,125.61518859863281,8.26750659942627,8.386031150817871
Deep and Wide LSTM,111,119.16289520263672,124.8388900756836,119.16289520263672,124.8388900756836,8.177425384521484,8.272711753845215
Deep and Wide LSTM,112,117.971923828125,125.27533721923828,117.971923828125,125.27533721923828,8.140271186828613,8.38349437713623
Deep and Wide LSTM,113,116.63859558105469,122.01646423339844,116.63859558105469,122.01646423339844,8.090153694152832,8.192206382751465
Deep and Wide LSTM,114,116.61457061767578,123.75383758544922,116.61457061767578,123.75383758544922,8.07103443145752,8.274725914001465
Deep and Wide LSTM,115,114.42235565185547,120.37757873535156,114.42235565185547,120.37757873535156,7.995448589324951,8.293510437011719
Deep and Wide LSTM,116,113.47603607177734,117.94140625,113.47603607177734,117.94140625,7.981170177459717,8.022289276123047
Deep and Wide LSTM,117,111.500732421875,116.40464782714844,111.500732421875,116.40464782714844,7.88732385635376,8.017186164855957
Deep and Wide LSTM,118,111.45531463623047,115.68144989013672,111.45531463623047,115.68144989013672,7.892719268798828,7.984341621398926
Deep and Wide LSTM,119,110.43265533447266,113.99868774414062,110.43265533447266,113.99868774414062,7.852542400360107,7.934006214141846
Deep and Wide LSTM,120,107.54678344726562,114.00349426269531,107.54678344726562,114.00349426269531,7.7420654296875,7.89481782913208
Deep and Wide LSTM,121,106.04373931884766,111.98335266113281,106.04373931884766,111.98335266113281,7.680911540985107,7.860985279083252
Deep and Wide LSTM,122,104.91041564941406,110.24011993408203,104.91041564941406,110.24011993408203,7.625519275665283,7.876011371612549
Deep and Wide LSTM,123,102.69015502929688,109.46485137939453,102.69015502929688,109.46485137939453,7.544526100158691,7.740314960479736
Deep and Wide LSTM,124,101.66765594482422,110.48146057128906,101.66765594482422,110.48146057128906,7.496371746063232,7.87824821472168
Deep and Wide LSTM,125,99.99496459960938,104.66028594970703,99.99496459960938,104.66028594970703,7.434706211090088,7.520371437072754
Deep and Wide LSTM,126,100.68629455566406,106.07938385009766,100.68629455566406,106.07938385009766,7.468296527862549,7.717198371887207
Deep and Wide LSTM,127,96.69940948486328,103.25695037841797,96.69940948486328,103.25695037841797,7.307706356048584,7.433783054351807
Deep and Wide LSTM,128,95.44593048095703,103.81329345703125,95.44593048095703,103.81329345703125,7.2359938621521,7.55397367477417
Deep and Wide LSTM,129,93.55118560791016,99.41921997070312,93.55118560791016,99.41921997070312,7.16310977935791,7.293192386627197
Deep and Wide LSTM,130,92.34871673583984,99.21910095214844,92.34871673583984,99.21910095214844,7.112086296081543,7.246587753295898
Deep and Wide LSTM,131,90.3921890258789,99.21122741699219,90.3921890258789,99.21122741699219,7.018927574157715,7.343598365783691
Deep and Wide LSTM,132,89.20492553710938,96.5715560913086,89.20492553710938,96.5715560913086,6.975179195404053,7.307127952575684
Deep and Wide LSTM,133,88.58403015136719,95.10675048828125,88.58403015136719,95.10675048828125,6.959791660308838,7.197603225708008
Deep and Wide LSTM,134,87.39007568359375,101.41931915283203,87.39007568359375,101.41931915283203,6.895873546600342,7.31685209274292
Deep and Wide LSTM,135,85.31539154052734,91.19456481933594,85.31539154052734,91.19456481933594,6.806771278381348,6.963124752044678
Deep and Wide LSTM,136,84.03272247314453,89.73653411865234,84.03272247314453,89.73653411865234,6.752875804901123,6.974234580993652
Deep and Wide LSTM,137,83.4518051147461,90.86601257324219,83.4518051147461,90.86601257324219,6.730339050292969,6.931560516357422
Deep and Wide LSTM,138,80.89013671875,87.5572280883789,80.89013671875,87.5572280883789,6.6206817626953125,6.766214370727539
Deep and Wide LSTM,139,80.30538177490234,87.21688842773438,80.30538177490234,87.21688842773438,6.586954116821289,6.8094482421875
Deep and Wide LSTM,140,79.49093627929688,90.18537139892578,79.49093627929688,90.18537139892578,6.551507472991943,7.00811767578125
Deep and Wide LSTM,141,78.57618713378906,86.60467529296875,78.57618713378906,86.60467529296875,6.512640476226807,6.813834190368652
Deep and Wide LSTM,142,77.435302734375,82.02246856689453,77.435302734375,82.02246856689453,6.478271484375,6.56380033493042
Deep and Wide LSTM,143,76.34675598144531,81.74877166748047,76.34675598144531,81.74877166748047,6.417936325073242,6.543389797210693
Deep and Wide LSTM,144,75.65655517578125,83.3357162475586,75.65655517578125,83.3357162475586,6.397568702697754,6.6755571365356445
Deep and Wide LSTM,145,73.99622344970703,79.63644409179688,73.99622344970703,79.63644409179688,6.302331924438477,6.459355354309082
Deep and Wide LSTM,146,73.84767150878906,80.29718780517578,73.84767150878906,80.29718780517578,6.301209449768066,6.534909725189209
Deep and Wide LSTM,147,72.62810516357422,78.66278839111328,72.62810516357422,78.66278839111328,6.248045921325684,6.381899833679199
Deep and Wide LSTM,148,71.15186309814453,78.21806335449219,71.15186309814453,78.21806335449219,6.175844192504883,6.361329078674316
Deep and Wide LSTM,149,70.36234283447266,78.18345642089844,70.36234283447266,78.18345642089844,6.135876655578613,6.358710289001465
Deep and Wide LSTM,150,70.15697479248047,78.5632553100586,70.15697479248047,78.5632553100586,6.138223648071289,6.467074394226074
Bidirectional Deep LSTM,1,4348.73486328125,3944.32421875,4348.73486328125,3944.32421875,58.39891815185547,54.742591857910156
Bidirectional Deep LSTM,2,3743.158447265625,3478.451416015625,3743.158447265625,3478.451416015625,53.055233001708984,50.42302322387695
Bidirectional Deep LSTM,3,3340.194091796875,3125.905517578125,3340.194091796875,3125.905517578125,49.27274703979492,46.97660446166992
Bidirectional Deep LSTM,4,3014.28515625,2830.4150390625,3014.28515625,2830.4150390625,46.05182647705078,43.969940185546875
Bidirectional Deep LSTM,5,2734.50732421875,2572.114990234375,2734.50732421875,2572.114990234375,43.198707580566406,41.27603530883789
Bidirectional Deep LSTM,6,2488.47265625,2344.265380859375,2488.47265625,2344.265380859375,40.654319763183594,38.895973205566406
Bidirectional Deep LSTM,7,2270.803466796875,2143.654052734375,2270.803466796875,2143.654052734375,38.422054290771484,36.86049270629883
Bidirectional Deep LSTM,8,2076.724853515625,1961.5902099609375,2076.724853515625,1961.5902099609375,36.4442253112793,35.00655746459961
Bidirectional Deep LSTM,9,1898.9461669921875,1789.7490234375,1898.9461669921875,1789.7490234375,34.58060836791992,32.9986572265625
Bidirectional Deep LSTM,10,1726.0341796875,1628.06005859375,1726.0341796875,1628.06005859375,32.47757339477539,31.091482162475586
Bidirectional Deep LSTM,11,1572.2056884765625,1483.66845703125,1572.2056884765625,1483.66845703125,30.74422836303711,29.460569381713867
Bidirectional Deep LSTM,12,1431.8367919921875,1351.505859375,1431.8367919921875,1351.505859375,29.123735427856445,27.934310913085938
Bidirectional Deep LSTM,13,1303.4835205078125,1229.662109375,1303.4835205078125,1229.662109375,27.61520004272461,26.414281845092773
Bidirectional Deep LSTM,14,1185.61572265625,1118.384521484375,1185.61572265625,1118.384521484375,26.168399810791016,25.036762237548828
Bidirectional Deep LSTM,15,1076.95849609375,1016.3247680664062,1076.95849609375,1016.3247680664062,24.765531539916992,23.770341873168945
Bidirectional Deep LSTM,16,979.20263671875,923.0180053710938,979.20263671875,923.0180053710938,23.51613426208496,22.493223190307617
Bidirectional Deep LSTM,17,887.23779296875,840.5029296875,887.23779296875,840.5029296875,22.194711685180664,21.57560157775879
Bidirectional Deep LSTM,18,805.8418579101562,761.0975341796875,805.8418579101562,761.0975341796875,21.065868377685547,20.264284133911133
Bidirectional Deep LSTM,19,732.6010131835938,693.1613159179688,732.6010131835938,693.1613159179688,20.009899139404297,19.267847061157227
Bidirectional Deep LSTM,20,667.1573486328125,630.8441772460938,667.1573486328125,630.8441772460938,19.039997100830078,18.355031967163086
Bidirectional Deep LSTM,21,605.6375122070312,577.1094360351562,605.6375122070312,577.1094360351562,18.037220001220703,17.527666091918945
Bidirectional Deep LSTM,22,552.6182861328125,528.0426635742188,552.6182861328125,528.0426635742188,17.19622802734375,16.779495239257812
Bidirectional Deep LSTM,23,506.2097473144531,484.69708251953125,506.2097473144531,484.69708251953125,16.476823806762695,16.13097381591797
Bidirectional Deep LSTM,24,464.5220947265625,440.759765625,464.5220947265625,440.759765625,15.78769302368164,15.276215553283691
Bidirectional Deep LSTM,25,427.9701843261719,405.63262939453125,427.9701843261719,405.63262939453125,15.182061195373535,14.671669006347656
Bidirectional Deep LSTM,26,394.1036071777344,376.273681640625,394.1036071777344,376.273681640625,14.602839469909668,14.22338581085205
Bidirectional Deep LSTM,27,367.4478759765625,347.5021667480469,367.4478759765625,347.5021667480469,14.202656745910645,13.778173446655273
Bidirectional Deep LSTM,28,340.79107666015625,327.25640869140625,340.79107666015625,327.25640869140625,13.735678672790527,13.62308406829834
Bidirectional Deep LSTM,29,315.98779296875,302.6192626953125,315.98779296875,302.6192626953125,13.32657241821289,13.008150100708008
Bidirectional Deep LSTM,30,300.7198486328125,286.703125,300.7198486328125,286.703125,13.134115219116211,12.782536506652832
Bidirectional Deep LSTM,31,280.2413330078125,267.2272644042969,280.2413330078125,267.2272644042969,12.750029563903809,12.475713729858398
Bidirectional Deep LSTM,32,262.9940490722656,251.87701416015625,262.9940490722656,251.87701416015625,12.42387866973877,12.09946346282959
Bidirectional Deep LSTM,33,247.49298095703125,248.0599365234375,247.49298095703125,248.0599365234375,12.120366096496582,11.974357604980469
Bidirectional Deep LSTM,34,234.1935272216797,227.8984832763672,234.1935272216797,227.8984832763672,11.805924415588379,11.794163703918457
Bidirectional Deep LSTM,35,224.00526428222656,216.53530883789062,224.00526428222656,216.53530883789062,11.587664604187012,11.443467140197754
Bidirectional Deep LSTM,36,210.91494750976562,207.39013671875,210.91494750976562,207.39013671875,11.22184944152832,11.20244026184082
Bidirectional Deep LSTM,37,203.93177795410156,196.13470458984375,203.93177795410156,196.13470458984375,11.09434700012207,10.7769775390625
Bidirectional Deep LSTM,38,193.760009765625,189.15716552734375,193.760009765625,189.15716552734375,10.804004669189453,10.807738304138184
Bidirectional Deep LSTM,39,186.2591094970703,186.3311309814453,186.2591094970703,186.3311309814453,10.596464157104492,10.79686164855957
Bidirectional Deep LSTM,40,180.0169677734375,176.08319091796875,180.0169677734375,176.08319091796875,10.423211097717285,10.230914115905762
Bidirectional Deep LSTM,41,174.39154052734375,174.4972381591797,174.39154052734375,174.4972381591797,10.239923477172852,10.387219429016113
Bidirectional Deep LSTM,42,170.12428283691406,168.55824279785156,170.12428283691406,168.55824279785156,10.107840538024902,10.094849586486816
Bidirectional Deep LSTM,43,166.7095947265625,165.63430786132812,166.7095947265625,165.63430786132812,9.998784065246582,10.00677490234375
Bidirectional Deep LSTM,44,161.753173828125,161.48947143554688,161.753173828125,161.48947143554688,9.825148582458496,9.804162979125977
Bidirectional Deep LSTM,45,161.00143432617188,161.17127990722656,161.00143432617188,161.17127990722656,9.794772148132324,9.851531028747559
Bidirectional Deep LSTM,46,157.3948516845703,157.18894958496094,157.3948516845703,157.18894958496094,9.657791137695312,9.66398811340332
Bidirectional Deep LSTM,47,154.17662048339844,154.60952758789062,154.17662048339844,154.60952758789062,9.538787841796875,9.564262390136719
Bidirectional Deep LSTM,48,153.12669372558594,153.26499938964844,153.12669372558594,153.26499938964844,9.50427532196045,9.508100509643555
Bidirectional Deep LSTM,49,149.66702270507812,153.48187255859375,149.66702270507812,153.48187255859375,9.362665176391602,9.56214427947998
Bidirectional Deep LSTM,50,149.08656311035156,153.61549377441406,149.08656311035156,153.61549377441406,9.330403327941895,9.512879371643066
Bidirectional Deep LSTM,51,148.34219360351562,149.3596649169922,148.34219360351562,149.3596649169922,9.287768363952637,9.244818687438965
Bidirectional Deep LSTM,52,146.68504333496094,148.98297119140625,146.68504333496094,148.98297119140625,9.22758960723877,9.265384674072266
Bidirectional Deep LSTM,53,145.1712188720703,146.0945587158203,145.1712188720703,146.0945587158203,9.155547142028809,9.140816688537598
Bidirectional Deep LSTM,54,142.48609924316406,146.60865783691406,142.48609924316406,146.60865783691406,9.045133590698242,9.252947807312012
Bidirectional Deep LSTM,55,141.97262573242188,144.15371704101562,141.97262573242188,144.15371704101562,9.02737808227539,9.063580513000488
Bidirectional Deep LSTM,56,140.8524932861328,142.39462280273438,140.8524932861328,142.39462280273438,8.991859436035156,8.957420349121094
Bidirectional Deep LSTM,57,138.5055389404297,142.13565063476562,138.5055389404297,142.13565063476562,8.87964916229248,8.896454811096191
Bidirectional Deep LSTM,58,138.00094604492188,140.17430114746094,138.00094604492188,140.17430114746094,8.855155944824219,8.897578239440918
Bidirectional Deep LSTM,59,135.35336303710938,137.98704528808594,135.35336303710938,137.98704528808594,8.74782657623291,8.75784683227539
Bidirectional Deep LSTM,60,134.68540954589844,137.23614501953125,134.68540954589844,137.23614501953125,8.728127479553223,8.813020706176758
Bidirectional Deep LSTM,61,132.32501220703125,139.13011169433594,132.32501220703125,139.13011169433594,8.639715194702148,8.815329551696777
Bidirectional Deep LSTM,62,130.6604461669922,134.71926879882812,130.6604461669922,134.71926879882812,8.58138370513916,8.528851509094238
Bidirectional Deep LSTM,63,127.6005859375,133.28256225585938,127.6005859375,133.28256225585938,8.455503463745117,8.585803031921387
Bidirectional Deep LSTM,64,125.40536499023438,131.24534606933594,125.40536499023438,131.24534606933594,8.384446144104004,8.588834762573242
Bidirectional Deep LSTM,65,123.94773864746094,125.43319702148438,123.94773864746094,125.43319702148438,8.322281837463379,8.246764183044434
Bidirectional Deep LSTM,66,120.47357177734375,125.57048797607422,120.47357177734375,125.57048797607422,8.199505805969238,8.307098388671875
Bidirectional Deep LSTM,67,117.07013702392578,119.08129119873047,117.07013702392578,119.08129119873047,8.047222137451172,8.056825637817383
Bidirectional Deep LSTM,68,114.08763122558594,116.96761322021484,114.08763122558594,116.96761322021484,7.9462175369262695,8.050521850585938
Bidirectional Deep LSTM,69,112.51768493652344,116.1895523071289,112.51768493652344,116.1895523071289,7.8941969871521,8.008373260498047
Bidirectional Deep LSTM,70,108.25010681152344,110.86747741699219,108.25010681152344,110.86747741699219,7.7156829833984375,7.801342964172363
Bidirectional Deep LSTM,71,106.32866668701172,117.10405731201172,106.32866668701172,117.10405731201172,7.634199142456055,7.928240776062012
Bidirectional Deep LSTM,72,104.07243347167969,111.85798645019531,104.07243347167969,111.85798645019531,7.5514326095581055,7.711883544921875
